moyenne,mediane,ecartType,variance,symetrie,kurtosis,harmonique,appareil
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
0.008,0.008,0.029,0.000,-1.690,0.155,0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.782,0.010,0.001,LaundryDrier
0.008,0.008,0.027,0.000,-1.824,0.186,0.015,LaundryDrier
0.009,0.008,0.011,0.000,-3.802,0.913,0.033,LaundryDrier
0.002,-0.000,0.049,0.000,0.577,0.004,0.001,LaundryDrier
-0.000,-0.000,-0.001,-0.000,1.138,0.077,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.643,0.010,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.479,-0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.780,0.024,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.479,-0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.780,0.024,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.102,-0.017,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.453,-0.000,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.479,-0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.830,0.033,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.212,-0.017,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,-0.180,-0.009,0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.643,0.010,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.407,-0.004,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.479,-0.004,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.479,-0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,-0.434,-0.008,-0.000,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.643,0.010,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.609,0.008,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.137,-0.016,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.001,-0.000,1.197,0.083,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.266,-0.017,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.780,0.024,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.547,0.007,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,-0.257,-0.017,-0.000,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.480,-0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,0.479,-0.004,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.270,-0.012,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,-0.246,-0.022,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.709,0.020,-0.001,LaundryDrier
-0.000,-0.000,-0.001,-0.000,1.580,0.159,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
0.009,0.008,0.011,0.000,-3.940,0.985,0.033,LaundryDrier
0.008,0.008,0.032,0.000,-1.544,0.122,0.001,LaundryDrier
0.001,0.001,0.001,0.000,-0.547,0.302,-0.001,LaundryDrier
0.001,0.001,0.001,0.000,-0.532,0.274,0.009,LaundryDrier
-0.001,-0.001,0.003,0.000,0.644,-0.335,-0.001,LaundryDrier
0.001,0.001,0.001,-0.000,-0.672,0.594,0.001,LaundryDrier
0.001,0.001,0.001,0.000,-0.569,0.351,-0.001,LaundryDrier
-0.001,-0.001,0.002,0.000,0.774,-0.166,-0.002,LaundryDrier
-0.001,-0.001,-0.004,-0.000,0.661,-0.288,-0.002,LaundryDrier
-0.001,-0.001,-0.005,-0.000,0.241,-0.732,-0.002,LaundryDrier
